cruise,event_code,datetime_utc,date,year,month,day_of_year,latitude,longitude,obs_quality,visibility_mi,precipitation,cloud_pct,wind_dir_deg,wind_speed_kt,beaufort,swell_ft,is_sighting,is_cetacean,is_large_whale,species_code,species_common,species_scientific,species_group,count_best,count_min,count_max,calf_count,behavior_primary,cue,is_on_effort,is_on_transect,ship_heading_deg,sighting_bearing_deg,comments
CalCOFI1507OC,SE,2015-07-22 15:00:00,2015-07-22,2015,7,203,34.018,-120.48683,G,7.0,OV,100.0,30.0,8.0,3.0,2.0,True,True,True,BM,Blue Whale,Balaenoptera musculus,large_whale,2.0,2.0,3.0,,1,2,True,False,120.0,185.0,Note ship turn. 
CalCOFI1507OC,SE,2015-07-22 15:37:00,2015-07-22,2015,7,203,33.97067,-120.36867,G,7.0,OV,100.0,340.0,6.0,3.0,3.0,True,True,True,BM,Blue Whale,Balaenoptera musculus,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,110.0,190.0,
CalCOFI1507OC,SE,2015-07-22 15:55:00,2015-07-22,2015,7,203,33.94783,-120.308,G,7.0,OV,100.0,340.0,6.0,2.0,2.0,True,True,False,GG,Risso's Dolphin,Grampus griseus,dolphin,9.0,9.0,13.0,3.0,1,3,True,False,115.0,160.0,
CalCOFI1507OC,SE,2015-07-22 16:05:00,2015-07-22,2015,7,203,33.93467,-120.27533,G,7.0,OV,100.0,340.0,6.0,2.0,2.0,True,True,False,GG,Risso's Dolphin,Grampus griseus,dolphin,6.0,5.0,8.0,1.0,1,3,True,False,115.0,70.0,
CalCOFI1507OC,SE,2015-07-22 16:09:00,2015-07-22,2015,7,203,33.9285,-120.26,G,7.0,OV,100.0,340.0,6.0,2.0,2.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,120.0,155.0,"most likely a blue whale, based on blow"
CalCOFI1507OC,SE,2015-07-22 16:21:00,2015-07-22,2015,7,203,33.91183,-120.2195,G,7.0,OV,100.0,330.0,5.0,2.0,2.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,120.0,205.0,
CalCOFI1507OC,SE,2015-07-22 18:56:00,2015-07-22,2015,7,203,33.8035,-120.28383,G,7.0,OV,100.0,290.0,6.0,3.0,2.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,240.0,275.0,
CalCOFI1507OC,SE,2015-07-22 19:05:00,2015-07-22,2015,7,203,33.7895,-120.31567,G,7.0,OV,100.0,290.0,6.0,3.0,2.0,True,True,True,BP,Fin Whale,Balaenoptera physalus,large_whale,1.0,1.0,1.0,0.0,2,2,True,True,240.0,240.0,
CalCOFI1507OC,SE,2015-07-22 19:08:00,2015-07-22,2015,7,203,33.78533,-120.325,G,7.0,OV,100.0,290.0,6.0,3.0,2.0,True,True,False,LO,Pacific White-sided Dolphin,Lagenorhynchus obliquidens,dolphin,9.0,7.0,12.0,,2,3,True,True,240.0,235.0,
CalCOFI1507OC,SE,2015-07-22 21:36:00,2015-07-22,2015,7,203,33.7155,-120.44617,G,7.0,OV,100.0,280.0,10.0,3.0,3.0,True,True,True,BM,Blue Whale,Balaenoptera musculus,large_whale,1.0,1.0,1.0,,1,2,True,True,240.0,190.0,
CalCOFI1507OC,SE,2015-07-22 21:36:00,2015-07-22,2015,7,203,33.7155,-120.44617,G,7.0,OV,100.0,280.0,10.0,3.0,3.0,True,True,True,BM,Blue Whale,Balaenoptera musculus,large_whale,2.0,2.0,2.0,,1,2,True,True,240.0,280.0,
CalCOFI1507OC,SE,2015-07-22 21:42:00,2015-07-22,2015,7,203,33.70867,-120.46183,G,7.0,OV,100.0,280.0,10.0,3.0,3.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,17.0,15.0,23.0,0.0,2,1,True,True,240.0,240.0,
CalCOFI1507OC,SE,2015-07-22 22:08:00,2015-07-22,2015,7,203,33.66967,-120.53683,G,7.0,OV,100.0,280.0,10.0,3.0,3.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,2.0,1.0,2.0,,1,2,True,True,240.0,280.0,tall blow like fin or blue whale
CalCOFI1507OC,SE,2015-07-22 22:19:00,2015-07-22,2015,7,203,33.65433,-120.591,G,7.0,OV,100.0,280.0,10.0,3.0,3.0,True,True,True,BP,Fin Whale,Balaenoptera physalus,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,240.0,190.0,
CalCOFI1507OC,SE,2015-07-22 22:23:00,2015-07-22,2015,7,203,33.64967,-120.60433,G,7.0,OV,100.0,280.0,10.0,3.0,3.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,240.0,210.0,
CalCOFI1507OC,SE,2015-07-22 22:33:00,2015-07-22,2015,7,203,33.63333,-120.64017,G,7.0,OV,100.0,280.0,10.0,3.0,3.0,True,True,True,BM,Blue Whale,Balaenoptera musculus,large_whale,1.0,1.0,1.0,0.0,1,1,True,True,240.0,255.0,
CalCOFI1507OC,SE,2015-07-23 02:27:00,2015-07-23,2015,7,204,33.45017,-121.0185,F,7.0,OV,100.0,320.0,15.0,4.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,2.0,0.0,,2,True,True,240.0,320.0,
CalCOFI1507OC,SE,2015-07-23 02:50:00,2015-07-23,2015,7,204,33.41317,-121.09417,F,6.0,OV,90.0,320.0,15.0,4.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,2.0,2.0,2.0,0.0,2,2,True,True,240.0,190.0,"possibly fin whale based on color, but possibly blue whale based on tiny dorsal fin."
CalCOFI1511OC,SE,2015-10-25 18:03:00,2015-10-25,2015,10,298,44.41283,-124.189,UX,0.75,LR,100.0,210.0,32.0,6.0,8.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,2.0,0.0,1,2,True,False,196.0,180.0,Most likely blue whale by blow size.
CalCOFI1511OC,SE,2015-10-26 19:19:00,2015-10-26,2015,10,299,40.07733,-124.42983,F,5.0,CL,20.0,28.0,6.0,2.0,5.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,160.0,130.0,
CalCOFI1511OC,SE,2015-10-26 19:33:00,2015-10-26,2015,10,299,40.04033,-124.41367,F,5.0,CL,20.0,28.0,6.0,2.0,5.0,True,True,False,LB,Northern Right Whale Dolphin,Lissodelphis borealis,dolphin,285.0,230.0,330.0,8.0,1,1,True,False,160.0,125.0,Mixed species group. All calves LB.
CalCOFI1511OC,SE,2015-10-26 19:33:00,2015-10-26,2015,10,299,40.04033,-124.41367,F,5.0,CL,20.0,28.0,6.0,2.0,5.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,160.0,125.0,"No sighting #4 (previous mixed species encounter was combined, after originally being designated sightings #3 and #4)."
CalCOFI1511OC,SE,2015-10-26 20:00:00,2015-10-26,2015,10,299,39.958,-124.376,F,5.0,CL,20.0,28.0,6.0,2.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,160.0,190.0,
CalCOFI1511OC,SE,2015-10-26 20:11:00,2015-10-26,2015,10,299,39.9295,-124.36217,F,5.0,CL,20.0,28.0,6.0,2.0,4.0,True,True,False,LO,Pacific White-sided Dolphin,Lagenorhynchus obliquidens,dolphin,12.0,10.0,16.0,,1,3,True,False,160.0,195.0,
CalCOFI1511OC,SE,2015-10-26 20:19:00,2015-10-26,2015,10,299,39.90783,-124.3515,F,5.0,CL,80.0,28.0,5.0,2.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,165.0,215.0,
CalCOFI1511OC,SE,2015-10-26 20:25:00,2015-10-26,2015,10,299,39.88617,-124.34017,G,5.0,CL,20.0,28.0,5.0,2.0,4.0,True,True,False,LO,Pacific White-sided Dolphin,Lagenorhynchus obliquidens,dolphin,6.0,5.0,7.0,0.0,1,3,True,False,155.0,110.0,
CalCOFI1511OC,SE,2015-10-26 20:42:00,2015-10-26,2015,10,299,39.84067,-124.31817,G,5.0,CL,20.0,27.0,6.0,2.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,160.0,160.0,
CalCOFI1511OC,SE,2015-10-26 20:54:00,2015-10-26,2015,10,299,39.80533,-124.30083,G,5.0,PC,35.0,27.0,6.0,2.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,160.0,185.0,
CalCOFI1511OC,SE,2015-10-26 21:00:00,2015-10-26,2015,10,299,39.78717,-124.2925,G,5.0,PC,35.0,27.0,6.0,2.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,3,True,False,160.0,165.0,
CalCOFI1511OC,SE,2015-10-26 22:00:00,2015-10-26,2015,10,299,39.606,-124.2115,G,5.0,PC,35.0,255.0,9.0,2.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,,2,True,False,150.0,160.0,
CalCOFI1511OC,SE,2015-10-26 22:27:00,2015-10-26,2015,10,299,39.52617,-124.17617,G,5.0,PC,60.0,255.0,9.0,2.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,2.0,2.0,3.0,,1,2,True,False,160.0,222.0,Most likely fin whale due to falcate dorsal fin.
CalCOFI1511OC,SE,2015-10-26 22:43:00,2015-10-26,2015,10,299,39.47467,-124.1535,G,5.0,PC,65.0,255.0,9.0,2.0,4.0,True,True,False,LO,Pacific White-sided Dolphin,Lagenorhynchus obliquidens,dolphin,7.0,7.0,8.0,0.0,8,1,True,False,160.0,150.0,
CalCOFI1511OC,SE,2015-10-26 22:48:00,2015-10-26,2015,10,299,39.45383,-124.14333,G,5.0,PC,65.0,275.0,7.0,2.0,4.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,115.0,90.0,140.0,,1,3,True,False,160.0,120.0,
CalCOFI1511OC,SE,2015-10-26 22:49:00,2015-10-26,2015,10,299,39.45383,-124.14333,G,5.0,PC,65.0,275.0,7.0,2.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,,2,True,False,160.0,205.0,
CalCOFI1511OC,SE,2015-10-26 23:08:00,2015-10-26,2015,10,299,39.40833,-124.12117,G,5.0,PC,65.0,275.0,7.0,2.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,160.0,223.0,
CalCOFI1511OC,SE,2015-10-26 23:15:00,2015-10-26,2015,10,299,39.3795,-124.10583,G,5.0,OV,80.0,275.0,7.0,2.0,4.0,True,True,False,LB,Northern Right Whale Dolphin,Lissodelphis borealis,dolphin,70.0,60.0,85.0,,8,3,True,False,160.0,100.0,
CalCOFI1511OC,SE,2015-10-26 23:21:00,2015-10-26,2015,10,299,39.36633,-124.09917,G,5.0,OV,80.0,275.0,7.0,2.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,,2,True,False,160.0,190.0,
CalCOFI1511OC,SE,2015-10-26 23:31:00,2015-10-26,2015,10,299,39.33533,-124.085,G,5.0,OV,80.0,275.0,7.0,2.0,4.0,True,True,False,UD,Unidentified Dolphin,,dolphin,15.0,9.0,18.0,,1,3,True,False,160.0,170.0,
CalCOFI1511OC,SE,2015-10-27 00:00:00,2015-10-27,2015,10,300,39.2495,-124.05333,G,5.0,OV,80.0,275.0,7.0,2.0,4.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,20.0,18.0,23.0,,5,3,True,False,160.0,210.0,
CalCOFI1511OC,SE,2015-10-27 15:40:00,2015-10-27,2015,10,300,36.71583,-122.623,G,6.0,OV,90.0,306.0,6.0,3.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,,2,True,False,245.0,290.0,
CalCOFI1511OC,SE,2015-10-27 18:11:00,2015-10-27,2015,10,300,36.46867,-122.40717,F,6.0,OV,80.0,306.0,14.0,4.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,,2,True,False,160.0,200.0,
CalCOFI1511OC,SE,2015-10-27 18:11:00,2015-10-27,2015,10,300,36.46867,-122.40717,F,6.0,OV,80.0,306.0,14.0,4.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,,2,True,False,160.0,185.0,
CalCOFI1511OC,SE,2015-10-27 22:56:00,2015-10-27,2015,10,300,35.70433,-121.849,F,6.0,OV,100.0,281.0,14.0,4.0,3.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,65.0,60.0,80.0,,8,3,True,False,150.0,100.0,
CalCOFI1511OC,SE,2015-10-28 17:53:00,2015-10-28,2015,10,301,33.675,-118.49017,G,6.0,OV,100.0,242.0,7.0,2.0,1.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,235.0,220.0,250.0,,8,1,True,False,120.0,85.0,
CalCOFI1511OC,SE,2015-10-29 00:04:00,2015-10-29,2015,10,302,33.26317,-117.48177,G,6.0,OV,80.0,203.0,5.0,1.0,1.0,True,True,False,LO,Pacific White-sided Dolphin,Lagenorhynchus obliquidens,dolphin,10.0,9.0,12.0,,1,3,True,False,140.0,100.0,No array (near shore).
CalCOFI1511OC,SE,2015-11-02 18:44:00,2015-11-02,2015,11,306,32.95978,-118.87479,P,5.0,OV,90.0,284.0,21.0,4.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,2.0,0.0,1,2,True,True,55.0,40.0,
CalCOFI1511OC,SE,2015-11-03 19:24:00,2015-11-03,2015,11,307,33.84833,-118.576,P,6.0,CL,15.0,280.0,18.0,4.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,235.0,200.0,
CalCOFI1511OC,SE,2015-11-03 23:15:00,2015-11-03,2015,11,307,33.70917,-118.86417,P,5.0,CL,10.0,294.0,23.0,5.0,7.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,240.0,280.0,
CalCOFI1511OC,SE,2015-11-04 16:03:00,2015-11-04,2015,11,308,34.33067,-119.715,G,6.0,CL,10.0,256.0,8.0,3.0,3.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,2.0,0.0,8,3,True,False,130.0,185.0,
CalCOFI1511OC,SE,2015-11-04 16:07:00,2015-11-04,2015,11,308,34.32367,-119.70533,F,6.0,CL,5.0,256.0,12.0,3.0,3.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,140.0,160.0,
CalCOFI1511OC,SE,2015-11-04 16:20:00,2015-11-04,2015,11,308,34.29633,-119.66733,F,6.0,CL,5.0,256.0,12.0,3.0,3.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,2.0,2.0,2.0,0.0,1,2,True,False,140.0,190.0,
CalCOFI1511OC,SE,2015-11-04 16:29:00,2015-11-04,2015,11,308,34.28184,-119.64857,P,6.0,CL,5.0,256.0,16.0,4.0,3.0,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,8.0,8.0,12.0,0.0,5,3,True,False,140.0,200.0,
CalCOFI1511OC,SE,2015-11-04 22:45:00,2015-11-04,2015,11,308,34.2405,-119.67267,P,5.0,HZ,10.0,260.0,25.0,5.0,6.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,2.0,2.0,3.0,0.0,34,2,True,False,280.0,240.0,
CalCOFI1511OC,SE,2015-11-04 22:59:00,2015-11-04,2015,11,308,34.242,-119.68917,P,5.0,HZ,10.0,260.0,25.0,5.0,6.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,10.0,8.0,12.0,,8,3,True,False,280.0,255.0,
CalCOFI1511OC,SE,2015-11-05 16:46:00,2015-11-05,2015,11,309,34.38783,-120.71,G,6.0,CL,0.0,260.0,8.0,3.0,3.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,185.0,250.0,Ship heading changing to go around other ship.
CalCOFI1511OC,SE,2015-11-05 19:59:00,2015-11-05,2015,11,309,34.32267,-120.824,G,6.0,CL,0.0,330.0,7.0,3.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,240.0,230.0,"Array deployed. Leaving 80/55, going to 80/60."
CalCOFI1511OC,SE,2015-11-05 20:08:00,2015-11-05,2015,11,309,34.31183,-120.8075,G,6.0,CL,0.0,330.0,7.0,3.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,120.0,80.0,
CalCOFI1511OC,SE,2015-11-05 21:09:00,2015-11-05,2015,11,309,34.21867,-120.97717,G,6.0,CL,0.0,330.0,7.0,3.0,4.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,70.0,50.0,90.0,2.0,8,1,True,True,240.0,265.0,
CalCOFI1511OC,SE,2015-11-08 15:05:00,2015-11-08,2015,11,312,35.10959,-120.80486,F,6.0,CL,20.0,107.0,10.0,3.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,160.0,120.0,"Begin day. Two buoys deployed at 77/49. Leaving 77/49, going to 83/51. Off-transect, non-standard coastal."
CalCOFI1511OC,SE,2015-11-08 15:11:00,2015-11-08,2015,11,312,35.1084,-120.80847,F,6.0,CL,20.0,107.0,10.0,3.0,4.0,True,True,False,UD,Unidentified Dolphin,,dolphin,30.0,25.0,40.0,,2,1,True,False,170.0,210.0,
CalCOFI1511OC,SE,2015-11-08 15:20:00,2015-11-08,2015,11,312,35.08206,-120.80043,F,6.0,CL,10.0,107.0,10.0,3.0,4.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,15.0,15.0,20.0,,2,1,True,False,170.0,230.0,
CalCOFI1511OC,SE,2015-11-08 15:30:00,2015-11-08,2015,11,312,35.05248,-120.79037,F,6.0,CL,10.0,107.0,10.0,3.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,170.0,160.0,
CalCOFI1511OC,SE,2015-11-08 15:30:00,2015-11-08,2015,11,312,35.05248,-120.79037,F,6.0,CL,10.0,107.0,10.0,3.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,2.0,2.0,2.0,0.0,1,2,True,False,170.0,100.0,
CalCOFI1511OC,SE,2015-11-08 15:45:00,2015-11-08,2015,11,312,35.00497,-120.77682,F,6.0,CL,10.0,107.0,10.0,3.0,4.0,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,90.0,80.0,110.0,,1,1,True,False,170.0,150.0,
CalCOFI1511OC,SE,2015-11-08 16:10:00,2015-11-08,2015,11,312,34.92713,-120.76475,F,6.0,CL,5.0,107.0,11.0,3.0,4.0,True,True,False,LO,Pacific White-sided Dolphin,Lagenorhynchus obliquidens,dolphin,25.0,18.0,35.0,,4,3,True,False,170.0,200.0,
CalCOFI1511OC,SE,2015-11-08 16:20:00,2015-11-08,2015,11,312,34.89537,-120.76018,F,6.0,CL,5.0,107.0,11.0,3.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,170.0,230.0,
CalCOFI1511OC,SE,2015-11-08 16:26:00,2015-11-08,2015,11,312,34.8767,-120.75751,F,6.0,CL,5.0,103.0,11.0,3.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,4.0,4.0,5.0,,1,2,True,False,170.0,200.0,
CalCOFI1511OC,SE,2015-11-08 16:42:00,2015-11-08,2015,11,312,34.82911,-120.75075,F,6.0,CL,5.0,103.0,11.0,3.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,,2,True,False,170.0,130.0,
CalCOFI1511OC,SE,2015-11-08 16:42:00,2015-11-08,2015,11,312,34.82911,-120.75075,F,6.0,CL,5.0,103.0,11.0,3.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,2.0,2.0,2.0,,1,2,True,False,170.0,120.0,
CalCOFI1511OC,SE,2015-11-08 16:46:00,2015-11-08,2015,11,312,34.817,-120.74857,F,6.0,CL,5.0,107.0,11.0,3.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,3,True,False,170.0,210.0,
CalCOFI1511OC,SE,2015-11-08 16:54:00,2015-11-08,2015,11,312,34.79259,-120.74471,F,6.0,CL,5.0,107.0,11.0,3.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,2.0,2.0,2.0,0.0,34,2,True,False,170.0,155.0,
CalCOFI1511OC,SE,2015-11-08 17:07:00,2015-11-08,2015,11,312,34.75392,-120.73874,F,6.0,CL,5.0,107.0,11.0,3.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,,2,True,False,170.0,250.0,
CalCOFI1511OC,SE,2015-11-08 17:21:00,2015-11-08,2015,11,312,34.71011,-120.73031,G,6.0,CL,10.0,98.0,16.0,3.0,3.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,175.0,140.0,
CalCOFI1511OC,SE,2015-11-08 17:29:00,2015-11-08,2015,11,312,34.68638,-120.72655,G,6.0,CL,10.0,98.0,16.0,3.0,3.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,2.0,2.0,2.0,0.0,1,2,True,False,170.0,85.0,
CalCOFI1511OC,SE,2015-11-08 17:40:00,2015-11-08,2015,11,312,34.65161,-120.7225,G,6.0,CL,10.0,98.0,16.0,3.0,3.0,True,True,False,LO,Pacific White-sided Dolphin,Lagenorhynchus obliquidens,dolphin,5.0,5.0,7.0,0.0,,3,True,False,170.0,180.0,
CalCOFI1511OC,SE,2015-11-08 18:09:00,2015-11-08,2015,11,312,34.56257,-120.70662,G,6.0,CL,10.0,350.0,6.0,3.0,3.0,True,True,True,BP,Fin Whale,Balaenoptera physalus,large_whale,1.0,1.0,1.0,0.0,,2,True,False,170.0,210.0,
CalCOFI1511OC,SE,2015-11-08 18:44:00,2015-11-08,2015,11,312,34.46168,-120.6701,G,6.0,CL,10.0,350.0,13.0,3.0,3.0,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,170.0,150.0,200.0,3.0,1,3,True,False,160.0,160.0,
CalCOFI1511OC,SE,2015-11-08 18:58:00,2015-11-08,2015,11,312,34.41986,-120.65762,G,6.0,CL,10.0,350.0,15.0,4.0,3.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,,2,True,False,160.0,125.0,
CalCOFI1511OC,SE,2015-11-08 19:01:00,2015-11-08,2015,11,312,34.41043,-120.65485,F,6.0,CL,10.0,320.0,17.0,4.0,4.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,6.0,4.0,8.0,0.0,,3,True,False,160.0,85.0,
CalCOFI1511OC,SE,2015-11-08 20:12:00,2015-11-08,2015,11,312,34.19181,-120.58763,F,6.0,CL,15.0,320.0,17.0,4.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,9.0,8.0,12.0,,1,2,True,False,160.0,210.0,Most like fin whales.
CalCOFI1511OC,SE,2015-11-08 21:07:00,2015-11-08,2015,11,312,34.03447,-120.50021,F,6.0,CL,20.0,318.0,18.0,4.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,2.0,2.0,2.0,0.0,,2,True,False,138.0,100.0,Course/heading change.
CalCOFI1511OC,SE,2015-11-08 21:54:00,2015-11-08,2015,11,312,33.96102,-120.34452,F,6.0,CL,20.0,318.0,18.0,4.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,112.0,170.0,
CalCOFI1511OC,SE,2015-11-09 00:49:00,2015-11-09,2015,11,313,33.85273,-120.20626,P,6.0,CL,5.0,330.0,18.0,4.0,4.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,,2,True,True,240.0,190.0,
CalCOFI1511OC,SE,2015-11-09 00:59:00,2015-11-09,2015,11,313,33.83334,-120.23493,P,6.0,CL,5.0,330.0,18.0,4.0,4.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,110.0,90.0,130.0,,8,1,True,True,240.0,215.0,
CalCOFI1511OC,SE,2015-11-11 23:54:00,2015-11-11,2015,11,315,32.98415,-120.35959,F,6.0,CL,0.0,15.0,14.0,4.0,5.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,160.0,140.0,170.0,,2,1,True,True,60.0,65.0,Two observers back on. Picture frame 121 with 2 remoras on it.
CalCOFI1511OC,SE,2015-11-12 14:32:00,2015-11-12,2015,11,316,33.38833,-119.29717,G,6.0,CL,10.0,34.0,6.0,2.0,3.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,25.0,18.0,30.0,,1,1,True,False,156.0,200.0,
CalCOFI1511OC,SE,2015-11-12 14:46:00,2015-11-12,2015,11,316,33.34917,-119.27867,G,6.0,CL,10.0,34.0,6.0,2.0,3.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,90.0,80.0,120.0,,5,1,True,False,155.0,195.0,
CalCOFI1511OC,SE,2015-11-12 15:28:00,2015-11-12,2015,11,316,33.22667,-119.23,G,6.0,CL,10.0,52.0,5.0,2.0,3.0,True,True,False,UD,Unidentified Dolphin,,dolphin,35.0,30.0,50.0,,1,1,True,False,170.0,240.0,
CalCOFI1511OC,SE,2015-11-12 15:50:00,2015-11-12,2015,11,316,33.16483,-119.21067,G,6.0,CL,10.0,43.0,8.0,3.0,3.0,True,True,False,UD,Unidentified Dolphin,,dolphin,115.0,100.0,135.0,,1,1,True,False,155.0,220.0,
CalCOFI1511OC,SE,2015-11-12 16:22:00,2015-11-12,2015,11,316,33.06867,-119.17967,G,6.0,CL,15.0,43.0,8.0,3.0,3.0,True,True,True,UNZIPH,Unidentified Ziphiid,,large_whale,7.0,7.0,10.0,,3,2,True,False,155.0,155.0,Most like beaked whales recovering after dive.
CalCOFI1511OC,SE,2015-11-12 16:32:00,2015-11-12,2015,11,316,33.02617,-119.16633,G,6.0,CL,15.0,43.0,8.0,3.0,3.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,1050.0,1000.0,1300.0,,1,1,True,False,160.0,100.0,
CC1207OS,SH,2012-07-18 23:13:00,2012-07-18,2012,7,200,32.17917,-122.00417,G,7.0,PC,68.0,338.0,7.0,3.0,4.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,4.0,3.0,5.0,0.0,2,3,True,True,245.0,159.0,LARGE TANKER
CalCOFI0501NH,SP,2005-01-08 20:21:00,2005-01-08,2005,1,8,31.215,-122.35767,,,,,,,,,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,800.0,,,25.0,1,,True,True,60.0,91.0,
